date,location,location_name,value
2021-11-21,60,American Samoa,100
2021-10-19,60,American Samoa,100
2021-10-26,60,American Samoa,100
2021-11-13,60,American Samoa,100
2021-09-10,60,American Samoa,100
2021-08-25,60,American Samoa,100
2021-10-25,60,American Samoa,100
2021-10-18,60,American Samoa,100
2021-11-20,60,American Samoa,100
2021-10-11,60,American Samoa,100
2021-11-02,60,American Samoa,100
2021-11-07,60,American Samoa,100
2021-10-07,60,American Samoa,100
2021-10-24,60,American Samoa,100
2021-08-28,60,American Samoa,100
2021-11-06,60,American Samoa,100
2021-11-16,60,American Samoa,100
2021-10-17,60,American Samoa,100
2021-10-22,60,American Samoa,100
2021-10-23,60,American Samoa,100
2021-09-26,60,American Samoa,100
2021-09-07,60,American Samoa,100
2021-11-05,60,American Samoa,100
2021-08-26,60,American Samoa,100
2021-09-14,60,American Samoa,100
2021-11-11,60,American Samoa,100
2021-09-15,60,American Samoa,100
2021-11-04,60,American Samoa,100
2021-11-03,60,American Samoa,100
2021-11-14,60,American Samoa,100
2021-10-15,60,American Samoa,100
2021-09-24,60,American Samoa,100
2021-10-04,60,American Samoa,100
2021-08-23,60,American Samoa,100
2021-10-03,60,American Samoa,100
2021-11-23,60,American Samoa,100
2021-09-12,60,American Samoa,100
2021-09-05,60,American Samoa,100
2021-10-21,60,American Samoa,100
2021-09-20,60,American Samoa,100
2021-09-21,60,American Samoa,100
2021-11-10,60,American Samoa,100
2021-11-15,60,American Samoa,100
2021-10-10,60,American Samoa,100
2021-09-02,60,American Samoa,100
2021-11-09,60,American Samoa,100
2021-10-20,60,American Samoa,100
2021-10-27,60,American Samoa,100
2021-09-16,60,American Samoa,100
2021-09-19,60,American Samoa,100
2021-10-16,60,American Samoa,100
2021-09-09,60,American Samoa,100
2021-11-08,60,American Samoa,100
2021-08-27,60,American Samoa,100
2021-09-27,60,American Samoa,100
2021-09-28,60,American Samoa,100
2021-10-08,60,American Samoa,100
2021-09-08,60,American Samoa,100
2021-08-31,60,American Samoa,100
2021-09-17,60,American Samoa,100
2021-09-25,60,American Samoa,100
2021-11-19,60,American Samoa,100
2021-08-29,60,American Samoa,100
2021-10-06,60,American Samoa,100
2021-10-31,60,American Samoa,100
2021-09-06,60,American Samoa,100
2021-10-05,60,American Samoa,100
2021-10-14,60,American Samoa,100
2021-11-18,60,American Samoa,100
2021-11-17,60,American Samoa,100
2021-11-12,60,American Samoa,100
2021-09-01,60,American Samoa,100
2021-10-01,60,American Samoa,100
2021-10-12,60,American Samoa,100
2021-09-23,60,American Samoa,100
2022-04-29,60,American Samoa,100
